"","strain","bio_reps","tech_reps","treatment","target","timepoint","rxn","ct","mean_tech_rep_ct"
"1998","aWT","C",3,"(+)","DegP1",0.5,2,17.56562996,17.8782691966667
"1999","aWT","A",1,"(-)","FAD2A",0.5,2,23.99167824,24.0465978
"2000","aWT","A",2,"(-)","FAD2A",0.5,2,24.28500748,24.0465978
"2001","aWT","A",3,"(-)","FAD2A",0.5,2,23.86310768,24.0465978
"2002","aWT","B",1,"(-)","FAD2A",0.5,2,23.68288803,23.23856735
"2003","aWT","B",2,"(-)","FAD2A",0.5,2,23.16019058,23.23856735
"2004","aWT","B",3,"(-)","FAD2A",0.5,2,22.87262344,23.23856735
"2005","aWT","C",1,"(-)","FAD2A",0.5,2,23.20003319,23.1965891533333
"2006","aWT","C",2,"(-)","FAD2A",0.5,2,23.07704163,23.1965891533333
"2007","aWT","C",3,"(-)","FAD2A",0.5,2,23.31269264,23.1965891533333
"2008","aWT","A",1,"(+)","FAD2A",0.5,2,16.50460815,16.68911934
"2009","aWT","A",2,"(+)","FAD2A",0.5,2,16.70982552,16.68911934
"2010","aWT","A",3,"(+)","FAD2A",0.5,2,16.85292435,16.68911934
"2011","aWT","B",1,"(+)","FAD2A",0.5,2,16.70935822,16.81341998
"2012","aWT","B",2,"(+)","FAD2A",0.5,2,16.89382744,16.81341998
"2013","aWT","B",3,"(+)","FAD2A",0.5,2,16.83707428,16.81341998
"2014","aWT","C",1,"(+)","FAD2A",0.5,2,16.33473396,16.4188753766667
"2015","aWT","C",2,"(+)","FAD2A",0.5,2,16.33280182,16.4188753766667
"2016","aWT","C",3,"(+)","FAD2A",0.5,2,16.58909035,16.4188753766667
"2017","aWT","A",1,"(-)","APPS",12,2,15.8338232,16.0236368166667
"2018","aWT","A",2,"(-)","APPS",12,2,15.95552444,16.0236368166667
"2019","aWT","A",3,"(-)","APPS",12,2,16.28156281,16.0236368166667
"2020","aWT","B",1,"(-)","APPS",12,2,15.70112133,15.5178724933333
"2021","aWT","B",2,"(-)","APPS",12,2,15.45827103,15.5178724933333
"2022","aWT","B",3,"(-)","APPS",12,2,15.39422512,15.5178724933333
"2023","aWT","C",1,"(-)","APPS",12,2,15.65914822,15.7365900666667
"2024","aWT","C",2,"(-)","APPS",12,2,15.77574539,15.7365900666667
"2025","aWT","C",3,"(-)","APPS",12,2,15.77487659,15.7365900666667
"2026","aWT","A",1,"(+)","APPS",12,2,16.29428101,16.4240557366667
"2027","aWT","A",2,"(+)","APPS",12,2,16.41713142,16.4240557366667
"2028","aWT","A",3,"(+)","APPS",12,2,16.56075478,16.4240557366667
"2029","aWT","B",1,"(+)","APPS",12,2,15.73927307,16.0333875033333
"2030","aWT","B",2,"(+)","APPS",12,2,16.21117592,16.0333875033333
"2031","aWT","B",3,"(+)","APPS",12,2,16.14971352,16.0333875033333
"2032","aWT","C",1,"(+)","APPS",12,2,16.31164169,16.3808644633333
"2033","aWT","C",2,"(+)","APPS",12,2,16.36784554,16.3808644633333
"2034","aWT","C",3,"(+)","APPS",12,2,16.46310616,16.3808644633333
"2035","aWT","A",1,"(-)","MybTF",12,2,23.18034935,23.11906751
"2036","aWT","A",2,"(-)","MybTF",12,2,22.74337578,23.11906751
"2037","aWT","A",3,"(-)","MybTF",12,2,23.4334774,23.11906751
"2038","aWT","B",1,"(-)","MybTF",12,2,23.21570206,23.0491612766667
"2039","aWT","B",2,"(-)","MybTF",12,2,22.93758965,23.0491612766667
"2040","aWT","B",3,"(-)","MybTF",12,2,22.99419212,23.0491612766667
"2041","aWT","C",1,"(-)","MybTF",12,2,23.19645691,23.2810173066667
"2042","aWT","C",2,"(-)","MybTF",12,2,23.37798882,23.2810173066667
"2043","aWT","C",3,"(-)","MybTF",12,2,23.26860619,23.2810173066667
"2044","aWT","A",1,"(+)","MybTF",12,2,19.11513519,19.1786638866667
"2045","aWT","A",2,"(+)","MybTF",12,2,19.29531288,19.1786638866667
"2046","aWT","A",3,"(+)","MybTF",12,2,19.12554359,19.1786638866667
"2047","aWT","B",1,"(+)","MybTF",12,2,18.76341629,18.8971366866667
"2048","aWT","B",2,"(+)","MybTF",12,2,19.18091583,18.8971366866667
"2049","aWT","B",3,"(+)","MybTF",12,2,18.74707794,18.8971366866667
"2050","aWT","C",1,"(+)","MybTF",12,2,18.32761383,18.47942416
"2051","aWT","C",2,"(+)","MybTF",12,2,18.86300087,18.47942416
"2052","aWT","C",3,"(+)","MybTF",12,2,18.24765778,18.47942416
"2053","aWT","A",1,"(-)","MLDP1",12,2,18.94778061,19.1302019766667
"2054","aWT","A",2,"(-)","MLDP1",12,2,19.21788597,19.1302019766667
"2055","aWT","A",3,"(-)","MLDP1",12,2,19.22493935,19.1302019766667
"2056","aWT","B",1,"(-)","MLDP1",12,2,18.01001167,18.10679499
"2057","aWT","B",2,"(-)","MLDP1",12,2,18.0154705,18.10679499
"2058","aWT","B",3,"(-)","MLDP1",12,2,18.2949028,18.10679499
"2059","aWT","C",1,"(-)","MLDP1",12,2,18.6585331,18.5591265366667
"2060","aWT","C",2,"(-)","MLDP1",12,2,18.67648697,18.5591265366667
"2061","aWT","C",3,"(-)","MLDP1",12,2,18.34235954,18.5591265366667
"2062","aWT","A",1,"(+)","MLDP1",12,2,13.21885967,13.45887025
"2063","aWT","A",2,"(+)","MLDP1",12,2,13.43492126,13.45887025
"2064","aWT","A",3,"(+)","MLDP1",12,2,13.72282982,13.45887025
"2065","aWT","B",1,"(+)","MLDP1",12,2,10.41364002,12.3581495266667
"2066","aWT","B",2,"(+)","MLDP1",12,2,13.51230526,12.3581495266667
"2067","aWT","B",3,"(+)","MLDP1",12,2,13.1485033,12.3581495266667
"2068","aWT","C",1,"(+)","MLDP1",12,2,13.24660492,13.15583706
"2069","aWT","C",2,"(+)","MLDP1",12,2,13.30771542,13.15583706
"2070","aWT","C",3,"(+)","MLDP1",12,2,12.91319084,13.15583706
"2071","aWT","A",1,"(-)","FAD2",12,2,23.32650185,23.3492463433333
"2072","aWT","A",2,"(-)","FAD2",12,2,23.3358345,23.3492463433333
"2073","aWT","A",3,"(-)","FAD2",12,2,23.38540268,23.3492463433333
"2074","aWT","B",1,"(-)","FAD2",12,2,22.27287292,22.3943233466667
"2075","aWT","B",2,"(-)","FAD2",12,2,22.43576622,22.3943233466667
"2076","aWT","B",3,"(-)","FAD2",12,2,22.4743309,22.3943233466667
"2077","aWT","C",1,"(-)","FAD2",12,2,22.46111488,22.79660797
"2078","aWT","C",2,"(-)","FAD2",12,2,23.1231308,22.79660797
"2079","aWT","C",3,"(-)","FAD2",12,2,22.80557823,22.79660797
"2080","aWT","A",1,"(+)","FAD2",12,2,13.99318314,14.1771643966667
"2081","aWT","A",2,"(+)","FAD2",12,2,14.3090353,14.1771643966667
"2082","aWT","A",3,"(+)","FAD2",12,2,14.22927475,14.1771643966667
"2083","aWT","B",1,"(+)","FAD2",12,2,14.07048035,14.01327515
"2084","aWT","B",2,"(+)","FAD2",12,2,13.68847752,14.01327515
"2085","aWT","B",3,"(+)","FAD2",12,2,14.28086758,14.01327515
"2086","aWT","C",1,"(+)","FAD2",12,2,14.51227188,14.3306372933333
"2087","aWT","C",2,"(+)","FAD2",12,2,13.90590858,14.3306372933333
"2088","aWT","C",3,"(+)","FAD2",12,2,14.57373142,14.3306372933333
"2089","aWT","A",1,"(-)","BKT1",12,2,19.85443497,19.7912762966667
"2090","aWT","A",2,"(-)","BKT1",12,2,19.78108025,19.7912762966667
"2091","aWT","A",3,"(-)","BKT1",12,2,19.73831367,19.7912762966667
"2092","aWT","B",1,"(-)","BKT1",12,2,19.43165016,19.43446223
"2093","aWT","B",2,"(-)","BKT1",12,2,19.43253899,19.43446223
"2094","aWT","B",3,"(-)","BKT1",12,2,19.43919754,19.43446223
"2095","aWT","C",1,"(-)","BKT1",12,2,19.64819145,19.7545096066667
"2096","aWT","C",2,"(-)","BKT1",12,2,19.84202766,19.7545096066667
"2097","aWT","C",3,"(-)","BKT1",12,2,19.77330971,19.7545096066667
"2098","aWT","A",1,"(+)","BKT1",12,2,19.805233,19.91625468
"2099","aWT","A",2,"(+)","BKT1",12,2,19.9641819,19.91625468
"2100","aWT","A",3,"(+)","BKT1",12,2,19.97934914,19.91625468
"2101","aWT","B",1,"(+)","BKT1",12,2,19.87899971,19.8983637466667
"2102","aWT","B",2,"(+)","BKT1",12,2,19.88695335,19.8983637466667
"2103","aWT","B",3,"(+)","BKT1",12,2,19.92913818,19.8983637466667
"2104","aWT","C",1,"(+)","BKT1",12,2,19.34689713,19.3170636533333
"2105","aWT","C",2,"(+)","BKT1",12,2,19.32147408,19.3170636533333
"2106","aWT","C",3,"(+)","BKT1",12,2,19.28281975,19.3170636533333
"2107","aWT","A",1,"(-)","BKT2",12,2,20.46636009,20.8980007166667
"2108","aWT","A",2,"(-)","BKT2",12,2,21.4276638,20.8980007166667
"2109","aWT","A",3,"(-)","BKT2",12,2,20.79997826,20.8980007166667
"2110","aWT","B",1,"(-)","BKT2",12,2,20.40608406,20.2373364766667
"2111","aWT","B",2,"(-)","BKT2",12,2,19.99557304,20.2373364766667
"2112","aWT","B",3,"(-)","BKT2",12,2,20.31035233,20.2373364766667
"2113","aWT","C",1,"(-)","BKT2",12,2,20.50987244,20.4554659533333
"2114","aWT","C",2,"(-)","BKT2",12,2,20.27343941,20.4554659533333
"2115","aWT","C",3,"(-)","BKT2",12,2,20.58308601,20.4554659533333
"2116","aWT","A",1,"(+)","BKT2",12,2,26.29248428,26.3065427133333
"2117","aWT","A",2,"(+)","BKT2",12,2,26.48237991,26.3065427133333
"2118","aWT","A",3,"(+)","BKT2",12,2,26.14476395,26.3065427133333
"2119","aWT","B",1,"(+)","BKT2",12,2,25.74143028,25.8114484133333
"2120","aWT","B",2,"(+)","BKT2",12,2,25.88506126,25.8114484133333
"2121","aWT","B",3,"(+)","BKT2",12,2,25.8078537,25.8114484133333
"2122","aWT","C",1,"(+)","BKT2",12,2,24.10631752,24.4495563533333
"2123","aWT","C",2,"(+)","BKT2",12,2,24.60998154,24.4495563533333
"2124","aWT","C",3,"(+)","BKT2",12,2,24.63237,24.4495563533333
"2125","aWT","A",1,"(-)","DEGP1",12,2,18.86385155,18.97218005
"2126","aWT","A",2,"(-)","DEGP1",12,2,18.86327934,18.97218005
"2127","aWT","A",3,"(-)","DEGP1",12,2,19.18940926,18.97218005
"2128","aWT","B",1,"(-)","DEGP1",12,2,18.64596939,18.7452379866667
"2129","aWT","B",2,"(-)","DEGP1",12,2,18.60558319,18.7452379866667
"2130","aWT","B",3,"(-)","DEGP1",12,2,18.98416138,18.7452379866667
"2131","aWT","C",1,"(-)","DEGP1",12,2,18.43459702,18.9192276033333
"2132","aWT","C",2,"(-)","DEGP1",12,2,19.37921715,18.9192276033333
"2133","aWT","C",3,"(-)","DEGP1",12,2,18.94386864,18.9192276033333
"2134","aWT","A",1,"(+)","DEGP1",12,2,17.97123718,18.1478862766667
"2135","aWT","A",2,"(+)","DEGP1",12,2,18.12521172,18.1478862766667
"2136","aWT","A",3,"(+)","DEGP1",12,2,18.34720993,18.1478862766667
"2137","aWT","B",1,"(+)","DEGP1",12,2,18.02881622,18.08876864
"2138","aWT","B",2,"(+)","DEGP1",12,2,18.29265785,18.08876864
"2139","aWT","B",3,"(+)","DEGP1",12,2,17.94483185,18.08876864
"2140","aWT","C",1,"(+)","DEGP1",12,2,17.84072685,17.95876503
"2141","aWT","C",2,"(+)","DEGP1",12,2,17.85802269,17.95876503
"2142","aWT","C",3,"(+)","DEGP1",12,2,18.17754555,17.95876503
"2143","aWT","A",1,"(-)","DEGP2",12,2,21.1238575,21.09204038
"2144","aWT","A",2,"(-)","DEGP2",12,2,21.22265434,21.09204038
"2145","aWT","A",3,"(-)","DEGP2",12,2,20.9296093,21.09204038
"2146","aWT","B",1,"(-)","DEGP2",12,2,21.35579872,21.4158178933333
"2147","aWT","B",2,"(-)","DEGP2",12,2,21.50130653,21.4158178933333
"2148","aWT","B",3,"(-)","DEGP2",12,2,21.39034843,21.4158178933333
"2149","aWT","C",1,"(-)","DEGP2",12,2,21.59213448,21.6502304066667
"2150","aWT","C",2,"(-)","DEGP2",12,2,21.49154472,21.6502304066667
"2151","aWT","C",3,"(-)","DEGP2",12,2,21.86701202,21.6502304066667
"2152","aWT","A",1,"(+)","DEGP2",12,2,20.53175354,20.7474377966667
"2153","aWT","A",2,"(+)","DEGP2",12,2,20.93792725,20.7474377966667
"2154","aWT","A",3,"(+)","DEGP2",12,2,20.7726326,20.7474377966667
"2155","aWT","B",1,"(+)","DEGP2",12,2,20.3437767,20.4568481433333
"2156","aWT","B",2,"(+)","DEGP2",12,2,20.47617912,20.4568481433333
"2157","aWT","B",3,"(+)","DEGP2",12,2,20.55058861,20.4568481433333
"2158","aWT","C",1,"(+)","DEGP2",12,2,19.07066154,19.4071820566667
"2159","aWT","C",2,"(+)","DEGP2",12,2,19.26124382,19.4071820566667
"2160","aWT","C",3,"(+)","DEGP2",12,2,19.88964081,19.4071820566667
"2161","aWT","A",1,"(-)","COX10",12,2,22.87748337,22.77624766
"2162","aWT","A",2,"(-)","COX10",12,2,22.77043724,22.77624766
"2163","aWT","A",3,"(-)","COX10",12,2,22.68082237,22.77624766
"2164","aWT","B",1,"(-)","COX10",12,2,22.36063576,22.3459339166667
"2165","aWT","B",2,"(-)","COX10",12,2,22.28690529,22.3459339166667
"2166","aWT","B",3,"(-)","COX10",12,2,22.3902607,22.3459339166667
"2167","aWT","C",1,"(-)","COX10",12,2,22.44323349,22.7059764866667
"2168","aWT","C",2,"(-)","COX10",12,2,22.73060608,22.7059764866667
"2169","aWT","C",3,"(-)","COX10",12,2,22.94408989,22.7059764866667
"2170","aWT","A",1,"(+)","COX10",12,2,21.99469185,22.1304671
"2171","aWT","A",2,"(+)","COX10",12,2,22.22493172,22.1304671
"2172","aWT","A",3,"(+)","COX10",12,2,22.17177773,22.1304671
"2173","aWT","B",1,"(+)","COX10",12,2,21.86320305,21.9010810866667
"2174","aWT","B",2,"(+)","COX10",12,2,21.90938187,21.9010810866667
"2175","aWT","B",3,"(+)","COX10",12,2,21.93065834,21.9010810866667
"2176","aWT","C",1,"(+)","COX10",12,2,21.78428841,22.1161797866667
"2177","aWT","C",2,"(+)","COX10",12,2,22.13130379,22.1161797866667
"2178","aWT","C",3,"(+)","COX10",12,2,22.43294716,22.1161797866667
"2179","aWT","A",1,"(-)","BKT2",0.5,2,20.48318481,20.4980061833333
"2180","aWT","A",2,"(-)","BKT2",0.5,2,20.57984161,20.4980061833333
"2181","aWT","A",3,"(-)","BKT2",0.5,2,20.43099213,20.4980061833333
"2182","aWT","B",1,"(-)","BKT2",0.5,2,20.17014503,19.7719262433333
"2183","aWT","B",2,"(-)","BKT2",0.5,2,19.67653084,19.7719262433333
"2184","aWT","B",3,"(-)","BKT2",0.5,2,19.46910286,19.7719262433333
"2185","aWT","C",1,"(-)","BKT2",0.5,2,19.36247444,19.3756612133333
"2186","aWT","C",2,"(-)","BKT2",0.5,2,19.42979813,19.3756612133333
"2187","aWT","C",3,"(-)","BKT2",0.5,2,19.33471107,19.3756612133333
"2188","aWT","A",1,"(+)","BKT2",0.5,2,20.86899948,20.7093811
"2189","aWT","A",2,"(+)","BKT2",0.5,2,20.97619247,20.7093811
"2190","aWT","A",3,"(+)","BKT2",0.5,2,20.28295135,20.7093811
"2191","aWT","B",1,"(+)","BKT2",0.5,2,19.95892525,20.33623314
"2192","aWT","B",2,"(+)","BKT2",0.5,2,20.87069321,20.33623314
"2193","aWT","B",3,"(+)","BKT2",0.5,2,20.17908096,20.33623314
"2194","aWT","C",1,"(+)","BKT2",0.5,2,20.04058456,20.3226629866667
"2195","aWT","C",2,"(+)","BKT2",0.5,2,20.64696693,20.3226629866667
"2196","aWT","C",3,"(+)","BKT2",0.5,2,20.28043747,20.3226629866667
"2197","aWT","A",1,"(-)","SAD1",0.5,1,21.49795723,21.28367869
"2198","aWT","A",2,"(-)","SAD1",0.5,1,21.13088989,21.28367869
"2199","aWT","A",3,"(-)","SAD1",0.5,1,21.22218895,21.28367869
"2200","aWT","B",1,"(-)","SAD1",0.5,1,20.73241043,20.7741584766667
"2201","aWT","B",2,"(-)","SAD1",0.5,1,20.72627449,20.7741584766667
"2202","aWT","B",3,"(-)","SAD1",0.5,1,20.86379051,20.7741584766667
"2203","aWT","C",1,"(-)","SAD1",0.5,1,21.06783485,21.1294040666667
"2204","aWT","C",2,"(-)","SAD1",0.5,1,21.18317986,21.1294040666667
"2205","aWT","C",3,"(-)","SAD1",0.5,1,21.13719749,21.1294040666667
"2206","aWT","A",1,"(+)","SAD1",0.5,1,18.93274689,19.1294631966667
"2207","aWT","A",2,"(+)","SAD1",0.5,1,19.21441841,19.1294631966667
"2208","aWT","A",3,"(+)","SAD1",0.5,1,19.24122429,19.1294631966667
"2209","aWT","B",1,"(+)","SAD1",0.5,1,18.00889969,18.5304228466667
"2210","aWT","B",2,"(+)","SAD1",0.5,1,18.89062691,18.5304228466667
"2211","aWT","B",3,"(+)","SAD1",0.5,1,18.69174194,18.5304228466667
"2212","aWT","C",1,"(+)","SAD1",0.5,1,18.45320702,18.5443484
"2213","aWT","C",2,"(+)","SAD1",0.5,1,18.64984703,18.5443484
"2214","aWT","C",3,"(+)","SAD1",0.5,1,18.52999115,18.5443484
